model,family,seed,sweep,min_sep,snr_db,snapshots,num_tests,num_kok,k_accuracy,rmspe_rad,rmspe_deg,mae_deg,sr5,rmspe_deg_kok,mae_deg_kok
LCPSN-uncovON/seed0,LCPSN-uncovON,0,snr,none,-8,200,25600,6237,0.2436328125,0.09046329453920256,5.183164977945174,3.737685809541515,0.725546875,10.380229855165197,6.97100338776193
LCPSN-uncovON/seed1,LCPSN-uncovON,1,snr,none,-8,200,25600,5911,0.2308984375,0.0851056907206487,4.876196890838864,3.5338906295704744,0.748515625,10.105285424344922,6.773677785741258
LCPSN-uncovON/seed2,LCPSN-uncovON,2,snr,none,-8,200,25600,5760,0.225,0.08196398157547216,4.696190216362595,3.4183769288740122,0.7647265625,10.063523010832053,6.749631971248432
LCPSN-uncovOFF/seed0,LCPSN-uncovOFF,0,snr,none,-8,200,25600,10012,0.39109375,0.1451834437977741,8.318398584787243,6.347185937876309,0.6707421875,15.583460278848637,11.715279949037292
LCPSN-uncovOFF/seed1,LCPSN-uncovOFF,1,snr,none,-8,200,25600,10299,0.4023046875,0.15998993979337678,9.166748314712631,6.993895280807285,0.6394921875,16.287996087382307,12.318655064171898
LCPSN-uncovOFF/seed2,LCPSN-uncovOFF,2,snr,none,-8,200,25600,9744,0.380625,0.150121186386158,8.601310395423646,6.485729225222446,0.61984375,14.77688082195321,11.056683327973245
Trans-MUSIC/seed0,Trans-MUSIC,0,snr,none,-6,200,25600,6357,0.2483203125,0.12723112638133582,7.289806564346129,5.9952310466293515,0.3676953125,9.171436535238472,7.058294628928651
Trans-MUSIC/seed1,Trans-MUSIC,1,snr,none,-6,200,25600,6424,0.2509375,0.13484882223981154,7.726268386651074,6.3288234192096535,0.343203125,10.953620062544465,8.390860424576413
Trans-MUSIC/seed2,Trans-MUSIC,2,snr,none,-6,200,25600,6207,0.2424609375,0.1430650240799543,8.197022075718875,6.702304117466594,0.3158203125,11.770050303848196,9.086250058983927
TCN-MUSIC/seed0,TCN-MUSIC,0,snr,none,-6,200,25600,6508,0.25421875,0.14112458185052246,8.085842925583474,6.516778028056507,0.3903515625,10.892203420334608,8.263860727625
TCN-MUSIC/seed1,TCN-MUSIC,1,snr,none,-6,200,25600,6752,0.26375,0.15732433697383436,9.014020523294679,7.340563242441962,0.2901171875,13.400221853356076,10.33209221858511
TCN-MUSIC/seed2,TCN-MUSIC,2,snr,none,-6,200,25600,6495,0.2537109375,0.13770270893040945,7.889784049230892,6.380923542634882,0.366640625,10.985232659538067,8.242505660618706
DA-MUSIC/seed0,DA-MUSIC,0,snr,none,-6,200,25600,6286,0.245546875,0.14960862032550712,8.571942523426703,7.1173383114237545,0.28671875,11.605489765509951,9.299882771745668
DA-MUSIC/seed1,DA-MUSIC,1,snr,none,-6,200,25600,6153,0.2403515625,0.1723194620552998,9.873177903733414,8.19908005604072,0.202890625,14.411366826010719,11.44530551128915
DA-MUSIC/seed2,DA-MUSIC,2,snr,none,-6,200,25600,5907,0.2307421875,0.17292545610273963,9.907898805061766,8.305949746958532,0.1769921875,15.044643068650904,12.034230367190132
LCPSN-uncovON/seed0,LCPSN-uncovON,0,snr,none,-6,200,25600,7953,0.3106640625,0.07204020348877244,4.12759961517029,3.0483530003473946,0.81140625,7.741926797415066,5.376448161545968
LCPSN-uncovON/seed1,LCPSN-uncovON,1,snr,none,-6,200,25600,8142,0.318046875,0.07121679738921625,4.080421920840392,3.0183127527407922,0.812109375,7.579581749614927,5.2717635734654475
LCPSN-uncovON/seed2,LCPSN-uncovON,2,snr,none,-6,200,25600,8146,0.318203125,0.0686416380367238,3.9328761583689316,2.92493242939511,0.819296875,7.453711833134665,5.224342033165207
LCPSN-uncovOFF/seed0,LCPSN-uncovOFF,0,snr,none,-6,200,25600,12961,0.5062890625,0.09924159737213065,5.686124681559687,4.236653819527213,0.7618359375,8.58660446753913,6.280622895655771
LCPSN-uncovOFF/seed1,LCPSN-uncovOFF,1,snr,none,-6,200,25600,12781,0.4992578125,0.102135483015659,5.8519321153273625,4.344421339548786,0.7570703125,8.931136199191902,6.512933177993705
LCPSN-uncovOFF/seed2,LCPSN-uncovOFF,2,snr,none,-6,200,25600,12259,0.4788671875,0.10038367801783864,5.751561082422331,4.263497767671499,0.7435546875,8.83486311341034,6.409931669751288
Trans-MUSIC/seed0,Trans-MUSIC,0,snr,none,-4,200,25600,11680,0.45625,0.10385224220727513,5.950295171447258,4.886779491559084,0.545390625,6.736639426625476,5.368474539929401
Trans-MUSIC/seed1,Trans-MUSIC,1,snr,none,-4,200,25600,10684,0.41734375,0.10912461092813919,6.2523796471895565,5.136035944211796,0.5188671875,7.343090257710626,5.829983926416728
Trans-MUSIC/seed2,Trans-MUSIC,2,snr,none,-4,200,25600,9424,0.368125,0.11539435477975975,6.611609508515512,5.410810647459215,0.4659375,8.138942956256631,6.408499210049785
TCN-MUSIC/seed0,TCN-MUSIC,0,snr,none,-4,200,25600,11435,0.4466796875,0.13256447432758353,7.595384892340888,6.15415117845703,0.509296875,9.8800842709057,7.8169551760552825
TCN-MUSIC/seed1,TCN-MUSIC,1,snr,none,-4,200,25600,11321,0.4422265625,0.14607966894958607,8.369748503479542,6.792583088579843,0.3903125,11.051812543501441,8.707383743769777
TCN-MUSIC/seed2,TCN-MUSIC,2,snr,none,-4,200,25600,10516,0.41078125,0.11987433517592788,6.868293477517293,5.605299075764565,0.5659765625,9.281201243398327,7.385504120795585
DA-MUSIC/seed0,DA-MUSIC,0,snr,none,-4,200,25600,9135,0.3568359375,0.11947989578855463,6.845693765347079,5.688733456539384,0.4301171875,8.623320813910537,6.994952124669605
DA-MUSIC/seed1,DA-MUSIC,1,snr,none,-4,200,25600,8149,0.3183203125,0.1505583052801714,8.626355463196038,7.163594759585734,0.3074609375,12.02743350994371,9.70317862286729
DA-MUSIC/seed2,DA-MUSIC,2,snr,none,-4,200,25600,7744,0.3025,0.14815478008400432,8.488643613502312,7.169374435818173,0.2488671875,11.729583157119766,9.579641004992398
LCPSN-uncovON/seed0,LCPSN-uncovON,0,snr,none,-4,200,25600,14391,0.5621484375,0.06053171799912174,3.468211968025756,2.567205005670294,0.8480859375,4.357618666035167,3.1278878026359638
LCPSN-uncovON/seed1,LCPSN-uncovON,1,snr,none,-4,200,25600,15163,0.5923046875,0.06153637830236951,3.5257747632461864,2.6122743456645066,0.8473828125,4.335758298725845,3.1237205702233197
LCPSN-uncovON/seed2,LCPSN-uncovON,2,snr,none,-4,200,25600,14268,0.55734375,0.05905562979456648,3.3836383437156963,2.5085940767320682,0.854453125,4.27354927045251,3.0690042572790275
LCPSN-uncovOFF/seed0,LCPSN-uncovOFF,0,snr,none,-4,200,25600,17343,0.6774609375,0.06532606104538685,3.7429075901146414,2.73965567112342,0.8310546875,4.2088894953834215,3.009574898369853
LCPSN-uncovOFF/seed1,LCPSN-uncovOFF,1,snr,none,-4,200,25600,17003,0.6641796875,0.06438310308179006,3.688880078542294,2.7113122832665586,0.836015625,4.214585305644436,3.034702422293498
LCPSN-uncovOFF/seed2,LCPSN-uncovOFF,2,snr,none,-4,200,25600,17040,0.665625,0.06718957128286222,3.8496788618014017,2.82062060969065,0.8212890625,4.4282289961640835,3.176799727115744
Trans-MUSIC/seed0,Trans-MUSIC,0,snr,none,-2,200,25600,18439,0.7202734375,0.07715066407499033,4.420407438128527,3.574190110146983,0.7065234375,4.4706651573433165,3.586849592199145
Trans-MUSIC/seed1,Trans-MUSIC,1,snr,none,-2,200,25600,17572,0.68640625,0.09299210459384338,5.32805512126634,4.338310806645831,0.660625,5.697113045128091,4.604538362630564
Trans-MUSIC/seed2,Trans-MUSIC,2,snr,none,-2,200,25600,16639,0.6499609375,0.0971214219280224,5.56464757678501,4.523689943357643,0.6006640625,5.95522033396651,4.78900520550879
TCN-MUSIC/seed0,TCN-MUSIC,0,snr,none,-2,200,25600,18429,0.7198828125,0.09532190109018567,5.461542627631119,4.349752218856604,0.6592578125,5.8131335869788,4.6117398563364596
TCN-MUSIC/seed1,TCN-MUSIC,1,snr,none,-2,200,25600,18645,0.7283203125,0.10820287151688568,6.199567869113857,5.016042220058613,0.5587109375,6.659173205538649,5.354696798501828
TCN-MUSIC/seed2,TCN-MUSIC,2,snr,none,-2,200,25600,17886,0.698671875,0.08415250347737785,4.821583284713735,3.8714744832702284,0.721640625,5.30368579162079,4.228371286182769
DA-MUSIC/seed0,DA-MUSIC,0,snr,none,-2,200,25600,13653,0.5333203125,0.09519370842274144,5.454197728822042,4.486886253179338,0.5572265625,5.958574259775449,4.846489370570681
DA-MUSIC/seed1,DA-MUSIC,1,snr,none,-2,200,25600,12271,0.4793359375,0.1266373569147312,7.255786079905949,6.004116271653856,0.4216015625,8.86779223652886,7.227177174414753
DA-MUSIC/seed2,DA-MUSIC,2,snr,none,-2,200,25600,12498,0.488203125,0.12510915500141284,7.168226560028991,6.040184841127826,0.355546875,8.274988543529846,6.86878065554292
LCPSN-uncovON/seed0,LCPSN-uncovON,0,snr,none,-2,200,25600,19318,0.754609375,0.048777412775078244,2.794739887579488,2.0474300537476204,0.8758984375,2.907971431182308,2.086896797951106
LCPSN-uncovON/seed1,LCPSN-uncovON,1,snr,none,-2,200,25600,19282,0.753203125,0.04782256270142939,2.7400310082916532,2.0040715344661124,0.878125,2.8345012359511483,2.0294188638566566
LCPSN-uncovON/seed2,LCPSN-uncovON,2,snr,none,-2,200,25600,19287,0.7533984375,0.048312093162797415,2.7680790376711326,2.020368166664817,0.8759765625,2.86087431822841,2.0438530443333662
LCPSN-uncovOFF/seed0,LCPSN-uncovOFF,0,snr,none,-2,200,25600,19362,0.756328125,0.05254278421871989,3.0104797795992364,2.176209532841681,0.8643359375,3.1385880293997905,2.2202478583914864
LCPSN-uncovOFF/seed1,LCPSN-uncovOFF,1,snr,none,-2,200,25600,19337,0.7553515625,0.051973088601912944,2.977838625149096,2.1584450386690293,0.8662890625,3.0939780669591967,2.1967637836164076
LCPSN-uncovOFF/seed2,LCPSN-uncovOFF,2,snr,none,-2,200,25600,19297,0.7537890625,0.05179325389028156,2.9675348551626657,2.147222688228232,0.8648046875,3.0560425088976846,2.166535743220263
Trans-MUSIC/seed0,Trans-MUSIC,0,snr,none,0,200,25600,20502,0.800859375,0.061616720416193094,3.5303780272854377,2.8127001819290207,0.789921875,3.4444213934898813,2.7273888198298324
Trans-MUSIC/seed1,Trans-MUSIC,1,snr,none,0,200,25600,20083,0.7844921875,0.07015633434107783,4.019661863852481,3.2191559573326747,0.755390625,4.017562973124495,3.204663168160746
Trans-MUSIC/seed2,Trans-MUSIC,2,snr,none,0,200,25600,19654,0.767734375,0.08034038751193685,4.603165128879526,3.6900838423828772,0.6849609375,4.5929237664349944,3.6555050958811752
TCN-MUSIC/seed0,TCN-MUSIC,0,snr,none,0,200,25600,20574,0.803671875,0.07179789537086173,4.113716382672248,3.25609489683081,0.74765625,4.056043653465813,3.2024471342317553
TCN-MUSIC/seed1,TCN-MUSIC,1,snr,none,0,200,25600,20516,0.80140625,0.07919143012575032,4.537334719810655,3.649819639283201,0.7001171875,4.529190403033227,3.6323577645032126
TCN-MUSIC/seed2,TCN-MUSIC,2,snr,none,0,200,25600,19836,0.77484375,0.05844688320836171,3.348759733533166,2.671500515116433,0.822265625,3.2800261421796053,2.6044426894188364
DA-MUSIC/seed0,DA-MUSIC,0,snr,none,0,200,25600,15948,0.62296875,0.08081222277811138,4.630199298256759,3.778243109944686,0.6478515625,4.717729928648617,3.822202272729342
DA-MUSIC/seed1,DA-MUSIC,1,snr,none,0,200,25600,15354,0.599765625,0.1040292605634922,5.960437576154839,4.926030863228652,0.519453125,6.476542163554388,5.307000397450042
DA-MUSIC/seed2,DA-MUSIC,2,snr,none,0,200,25600,15558,0.607734375,0.10456837684107657,5.991326663527227,5.023399560430764,0.4751171875,6.337094256614509,5.274844019641477
LCPSN-uncovON/seed0,LCPSN-uncovON,0,snr,none,0,200,25600,20690,0.808203125,0.047366532821816396,2.7139024208579694,1.9628681427679862,0.8830859375,2.7982981099219284,1.9999823795943033
LCPSN-uncovON/seed1,LCPSN-uncovON,1,snr,none,0,200,25600,20701,0.8086328125,0.046144451425891776,2.6438823146500323,1.9173178174955918,0.885390625,2.7244806173849265,1.951641945283885
LCPSN-uncovON/seed2,LCPSN-uncovON,2,snr,none,0,200,25600,20671,0.8074609375,0.04607834393606198,2.640094634488581,1.91215141971282,0.8844140625,2.69881787630112,1.9310804584569328
LCPSN-uncovOFF/seed0,LCPSN-uncovOFF,0,snr,none,0,200,25600,20703,0.8087109375,0.05087492860322458,2.9149186919941608,2.0931096012857453,0.8709375,3.0380091058641088,2.1545439841572405
LCPSN-uncovOFF/seed1,LCPSN-uncovOFF,1,snr,none,0,200,25600,20683,0.8079296875,0.05092523725363188,2.917801165335498,2.0964051529544765,0.8701171875,3.042014825330942,2.157598487557979
LCPSN-uncovOFF/seed2,LCPSN-uncovOFF,2,snr,none,0,200,25600,20782,0.811796875,0.05062408702726438,2.9005465283652314,2.0784864566962993,0.8726171875,3.009410710446364,2.130276019808182
Trans-MUSIC/seed0,Trans-MUSIC,0,snr,none,2,200,25600,21042,0.821953125,0.05635655298971228,3.228992634215895,2.5603176365743785,0.8203515625,3.1141831570024863,2.4522831007551544
Trans-MUSIC/seed1,Trans-MUSIC,1,snr,none,2,200,25600,20778,0.811640625,0.06257513020945893,3.585290863483576,2.854097774734001,0.78609375,3.5035126242958365,2.7750307269831045
Trans-MUSIC/seed2,Trans-MUSIC,2,snr,none,2,200,25600,20304,0.793125,0.07285582638866826,4.174331365008541,3.333934883028708,0.721875,4.074845774997727,3.233797308697816
TCN-MUSIC/seed0,TCN-MUSIC,0,snr,none,2,200,25600,20286,0.792421875,0.06666767776703043,3.819776565988996,3.0196190141546113,0.7724609375,3.706349286063857,2.9166510140522646
TCN-MUSIC/seed1,TCN-MUSIC,1,snr,none,2,200,25600,20385,0.7962890625,0.07090429846334494,4.062517051285593,3.2521795975860135,0.74203125,4.00297454449167,3.1902303346012157
TCN-MUSIC/seed2,TCN-MUSIC,2,snr,none,2,200,25600,20078,0.784296875,0.052735767449680206,3.021536904250061,2.40803481308642,0.851328125,2.91609893283151,2.314036384808462
DA-MUSIC/seed0,DA-MUSIC,0,snr,none,2,200,25600,16942,0.661796875,0.07414044548456426,4.247934617485294,3.4519801891316377,0.6970703125,4.244179764545234,3.42386765749482
DA-MUSIC/seed1,DA-MUSIC,1,snr,none,2,200,25600,16417,0.6412890625,0.09312997834930298,5.335954705559794,4.402087023916551,0.5781640625,5.538687597702843,4.541319846470383
DA-MUSIC/seed2,DA-MUSIC,2,snr,none,2,200,25600,16641,0.6500390625,0.0922446214763095,5.285227493374368,4.410488918426761,0.5637109375,5.433918173110296,4.5034104410654825
LCPSN-uncovON/seed0,LCPSN-uncovON,0,snr,none,2,200,25600,19808,0.77375,0.04374769600013058,2.5065583442288353,1.8276443170873677,0.8957421875,2.4878726155424755,1.771640563971973
LCPSN-uncovON/seed1,LCPSN-uncovON,1,snr,none,2,200,25600,19940,0.77890625,0.042875474136742066,2.456583712657637,1.7905985497788561,0.89890625,2.4521847563529335,1.7486471614078738
LCPSN-uncovON/seed2,LCPSN-uncovON,2,snr,none,2,200,25600,19958,0.779609375,0.043246906258242575,2.4778652055952066,1.7982288811680152,0.8956640625,2.4762454965108356,1.7566356854798078
LCPSN-uncovOFF/seed0,LCPSN-uncovOFF,0,snr,none,2,200,25600,19999,0.7812109375,0.04793443092195721,2.7464405851895357,1.9774780273645416,0.8827734375,2.7920833059350834,1.968497182777115
LCPSN-uncovOFF/seed1,LCPSN-uncovOFF,1,snr,none,2,200,25600,20040,0.7828125,0.048405833230980654,2.7734499479493007,1.9936263165799877,0.8782421875,2.7976572905198838,1.9681538445695088
LCPSN-uncovOFF/seed2,LCPSN-uncovOFF,2,snr,none,2,200,25600,20042,0.782890625,0.04887791189291617,2.800498062876389,2.010878887329705,0.8783203125,2.8301728275970457,1.9891442711657537
Trans-MUSIC/seed0,Trans-MUSIC,0,snr,none,4,200,25600,21294,0.831796875,0.05419989336535691,3.105425139894063,2.454536998121176,0.834453125,2.9666807162043014,2.3304051453736307
Trans-MUSIC/seed1,Trans-MUSIC,1,snr,none,4,200,25600,20952,0.8184375,0.060074584276480804,3.4420201350453263,2.736873890905285,0.8001171875,3.344523104425465,2.6459299019321527
Trans-MUSIC/seed2,Trans-MUSIC,2,snr,none,4,200,25600,20571,0.8035546875,0.07089684910664137,4.062090234586392,3.2359146969858745,0.7365234375,3.933624861409163,3.112319595348066
TCN-MUSIC/seed0,TCN-MUSIC,0,snr,none,4,200,25600,20662,0.807109375,0.06493422513003362,3.7204570459032555,2.9402644927843706,0.7830078125,3.5442285801203526,2.7936349967334455
TCN-MUSIC/seed1,TCN-MUSIC,1,snr,none,4,200,25600,20656,0.806875,0.06775602338698286,3.8821341766638193,3.111515756432944,0.75578125,3.7413044152725305,2.9875014186050013
TCN-MUSIC/seed2,TCN-MUSIC,2,snr,none,4,200,25600,20237,0.7905078125,0.05043786321747375,2.889876690019381,2.294696220951106,0.8623046875,2.734718425671543,2.161076776090393
DA-MUSIC/seed0,DA-MUSIC,0,snr,none,4,200,25600,17435,0.6810546875,0.07119285418126067,4.079050076076532,3.3073488340211963,0.7160546875,3.9998125585560005,3.222646292950092
DA-MUSIC/seed1,DA-MUSIC,1,snr,none,4,200,25600,16863,0.6587109375,0.0882172746060613,5.054477515073924,4.163826271671456,0.6137109375,5.185543606477826,4.250560943387091
DA-MUSIC/seed2,DA-MUSIC,2,snr,none,4,200,25600,17145,0.6697265625,0.0876505366126319,5.022005819960707,4.167503697720002,0.6035546875,5.061341484292155,4.166134487470726
LCPSN-uncovON/seed0,LCPSN-uncovON,0,snr,none,4,200,25600,20587,0.8041796875,0.04301110807858951,2.4643549650842185,1.7784384371479,0.89875,2.4736341684843834,1.7572147021175597
LCPSN-uncovON/seed1,LCPSN-uncovON,1,snr,none,4,200,25600,20602,0.804765625,0.042626955600088536,2.4423446493766225,1.763675875856823,0.898359375,2.4737733225053895,1.7582048316293508
LCPSN-uncovON/seed2,LCPSN-uncovON,2,snr,none,4,200,25600,20565,0.8033203125,0.04160517331935447,2.383800837109309,1.718524007367963,0.899296875,2.4030995861903848,1.70453612011122
LCPSN-uncovOFF/seed0,LCPSN-uncovOFF,0,snr,none,4,200,25600,20600,0.8046875,0.046606235566013066,2.67034059692506,1.9130831075997696,0.88734375,2.7244639673376354,1.9220168699576716
LCPSN-uncovOFF/seed1,LCPSN-uncovOFF,1,snr,none,4,200,25600,20634,0.806015625,0.04795168465914019,2.747429151510948,1.9591276991307305,0.882421875,2.79909228046449,1.9674863451296394
LCPSN-uncovOFF/seed2,LCPSN-uncovOFF,2,snr,none,4,200,25600,20655,0.8068359375,0.04670057905775751,2.6757460808265443,1.9125659298516808,0.8869140625,2.726369728851959,1.9188155586634894
Trans-MUSIC/seed0,Trans-MUSIC,0,snr,none,6,200,25600,21299,0.8319921875,0.0531467037986559,3.0450818226948835,2.4059737107421197,0.841875,2.909207146342975,2.28323733995039
Trans-MUSIC/seed1,Trans-MUSIC,1,snr,none,6,200,25600,21018,0.821015625,0.05948472746341749,3.4082238291397613,2.707776285211167,0.804296875,3.289378635822956,2.601340228672656
Trans-MUSIC/seed2,Trans-MUSIC,2,snr,none,6,200,25600,20749,0.8105078125,0.06955024064749109,3.984935253220465,3.17621505456175,0.7415234375,3.8596736521196338,3.053931458394832
TCN-MUSIC/seed0,TCN-MUSIC,0,snr,none,6,200,25600,20701,0.8086328125,0.06482236446833395,3.7140479020943236,2.927943796756354,0.781171875,3.5244248124429727,2.769358455479387
TCN-MUSIC/seed1,TCN-MUSIC,1,snr,none,6,200,25600,20742,0.810234375,0.06730087476433609,3.856056081534967,3.083624079232006,0.756953125,3.7069687487382934,2.9537669501673034
TCN-MUSIC/seed2,TCN-MUSIC,2,snr,none,6,200,25600,20245,0.7908203125,0.04975551341435515,2.8507809261491026,2.2604949855316,0.8651171875,2.672588101127936,2.111333410514599
DA-MUSIC/seed0,DA-MUSIC,0,snr,none,6,200,25600,17563,0.6860546875,0.07057156055090136,4.043452573218583,3.2725395033083267,0.72234375,3.957787192577555,3.1791197363603985
DA-MUSIC/seed1,DA-MUSIC,1,snr,none,6,200,25600,17153,0.6700390625,0.08656959351546716,4.960072342599367,4.083625851623065,0.622578125,5.037752250739791,4.125139449333724
DA-MUSIC/seed2,DA-MUSIC,2,snr,none,6,200,25600,17469,0.6823828125,0.08556659194024102,4.902604585493936,4.073841141218725,0.6213671875,4.91594697944743,4.060137326745164
LCPSN-uncovON/seed0,LCPSN-uncovON,0,snr,none,6,200,25600,20588,0.80421875,0.04357183156378059,2.4964820542595336,1.793733212838715,0.900390625,2.485210407114271,1.7599348048589476
LCPSN-uncovON/seed1,LCPSN-uncovON,1,snr,none,6,200,25600,20639,0.8062109375,0.04282236846232634,2.4535409816454203,1.767721129797836,0.9021875,2.4525243648555453,1.7431380097936333
LCPSN-uncovON/seed2,LCPSN-uncovON,2,snr,none,6,200,25600,20601,0.8047265625,0.04194021116486054,2.402997091633963,1.7283359070974962,0.9023046875,2.3828433274582195,1.6891303199089804
LCPSN-uncovOFF/seed0,LCPSN-uncovOFF,0,snr,none,6,200,25600,20613,0.8051953125,0.0461338383321717,2.6432742291722953,1.8885649672010212,0.8917578125,2.6814050409825225,1.8874388946787928
LCPSN-uncovOFF/seed1,LCPSN-uncovOFF,1,snr,none,6,200,25600,20648,0.8065625,0.04796037509929553,2.7479270770539603,1.9619744209153043,0.8871875,2.8085683824283194,1.9768932048185035
LCPSN-uncovOFF/seed2,LCPSN-uncovOFF,2,snr,none,6,200,25600,20631,0.8058984375,0.0462393852070916,2.6493216196460008,1.8949239845405927,0.8914453125,2.671787572261682,1.8840586939423178
Trans-MUSIC/seed0,Trans-MUSIC,0,snr,none,8,200,25600,21314,0.832578125,0.05251778925200812,3.009047673497582,2.373957711180669,0.84546875,2.8771745575248735,2.253695159952981
Trans-MUSIC/seed1,Trans-MUSIC,1,snr,none,8,200,25600,21034,0.821640625,0.05875763762949367,3.366564650329058,2.6723314443634596,0.8059765625,3.2538546553691523,2.569087453087693
Trans-MUSIC/seed2,Trans-MUSIC,2,snr,none,8,200,25600,20845,0.8142578125,0.06854855419477009,3.9275428470841214,3.1298949721439926,0.7507421875,3.7946342144934904,3.0020652557490672
TCN-MUSIC/seed0,TCN-MUSIC,0,snr,none,8,200,25600,20621,0.8055078125,0.06341114671575321,3.63319108089751,2.874625030496396,0.788828125,3.4175054467220924,2.702296991004671
TCN-MUSIC/seed1,TCN-MUSIC,1,snr,none,8,200,25600,20618,0.805390625,0.0661279417240971,3.7888519686778244,3.0289445758330165,0.7612109375,3.608286266913653,2.875526503769918
TCN-MUSIC/seed2,TCN-MUSIC,2,snr,none,8,200,25600,20240,0.790625,0.05026774940432995,2.8801298864893643,2.280227154919407,0.863046875,2.6950929453615804,2.1245209964739424
