sweep,min_sep,family,x,xname,num_seeds,seeds,rmspe_rad_mean,rmspe_rad_std,rmspe_deg_mean,rmspe_deg_std,k_accuracy_mean,k_accuracy_std,mae_deg_mean,mae_deg_std,sr5_mean,sr5_std,rmspe_deg_kok_mean,rmspe_deg_kok_std,mae_deg_kok_mean,mae_deg_kok_std
snr,8deg,Trans-MUSIC,16.0,snr_db,3,0;1;2,0.05319794578241025,0.008836194431052878,3.0480177720978854,0.5062766478563319,0.9221354166666668,0.015546891357822196,2.430696074785416,0.4214631176447451,0.84,0.055016435421643854,2.9566162044618154,0.4936752600163651,2.348717875855517,0.40767240809506344
snr,8deg,Trans-MUSIC,18.0,snr_db,3,0;1;2,0.053733160195319145,0.009174762145675953,3.0786832990921376,0.5256751489836233,0.9203385416666666,0.015592267146220763,2.450584233406506,0.4317651575775761,0.8374869791666667,0.05648957949167114,2.9769072414700877,0.5072079704166997,2.3595313471292463,0.4129364901878492
snr,8deg,Trans-MUSIC,20.0,snr_db,3,0;1;2,0.05337928064289146,0.008690849806105514,3.0584074942820525,0.4979490142719358,0.9206901041666667,0.014871496135163293,2.437482856789726,0.41402388518964783,0.83875,0.05510904772460947,2.9565851270249683,0.474542854619788,2.346568616090071,0.3915994906952351
snr,none,DA-MUSIC,-10.0,snr_db,3,0;1;2,0.2319582392444738,0.013957783741578193,13.290228131994171,0.7997220997487495,0.24572916666666667,0.0008234068621751202,11.013213642678087,0.7697374823002724,0.09973958333333333,0.023235862234540643,18.816552486933926,0.9895202059326237,15.072709010331785,1.0165118120157899
snr,none,DA-MUSIC,-8.0,snr_db,3,0;1;2,0.19773639947297128,0.013424880493656328,11.329461145914129,0.7691889927540124,0.23946614583333337,0.0019942289377073976,9.37388222606739,0.7114339148826112,0.14360677083333334,0.03274836396845921,16.314324023622373,1.7461237361570856,12.947774047134063,1.51753241353027
snr,none,DA-MUSIC,-6.0,snr_db,3,0;1;2,0.16495117949451552,0.013290500313655458,9.451006410740627,0.7614895755897546,0.23888020833333334,0.007511215301533405,7.874122704807669,0.6575691950367748,0.22220052083333333,0.057355328325598844,13.687166553390526,1.8303806671765588,10.926472883408318,1.4391159317419595
snr,none,DA-MUSIC,-4.0,snr_db,3,0;1;2,0.13939766038424342,0.017291103007301436,7.986897614015143,0.9907072254443379,0.32588541666666665,0.02794676415598708,6.673900883981097,0.8531849132711089,0.32881510416666665,0.09249265349486321,10.793445826991338,1.8852746848850823,8.759257250843097,1.5291810943897712
snr,none,DA-MUSIC,-2.0,snr_db,3,0;1;2,0.11564674011296183,0.017729318353022962,6.6260701229189936,1.0158151152720474,0.5002864583333334,0.028949670021754824,5.510395788653674,0.8865687014163887,0.4447916666666667,0.10282027905996977,7.700451679944718,1.5373538189954776,6.314149066842784,1.2836006989056234
snr,none,DA-MUSIC,0.0,snr_db,3,0;1;2,0.09646995339422672,0.013562671478190265,5.527321179312942,0.7770838346227597,0.6101562500000001,0.011789629397403665,4.5758911778680345,0.6924969285095037,0.5474739583333333,0.08971157340154608,5.843788782939171,0.9776849375857721,4.801348896606954,0.8481182650118058
snr,none,DA-MUSIC,2.0,snr_db,3,0;1;2,0.08650501510339226,0.010717177827780606,4.956372272139819,0.6140490578230121,0.6510416666666666,0.010290602738423638,4.088185377158317,0.5509858699747995,0.6129817708333333,0.07318049832630587,5.072261845119457,0.7190508377079222,4.1561993150102285,0.6345010033120417
snr,none,DA-MUSIC,4.0,snr_db,3,0;1;2,0.08235355513331795,0.009669603523115019,4.718511137037055,0.5540274714393223,0.6698307291666667,0.011172239213177379,3.8795596011375513,0.4955524718619627,0.6444401041666666,0.062227596474722,4.748899216441994,0.6516936838392419,3.8797805746026364,0.570658439617696
snr,none,DA-MUSIC,6.0,snr_db,3,0;1;2,0.08090258200220318,0.008960971276062674,4.635376500437295,0.5134258344563505,0.6794921874999998,0.008389984845226172,3.810002165383372,0.4654820297100848,0.6554296875,0.05795244095461083,4.637162140921592,0.5914996799295402,3.7881321708130957,0.5284206922270882
snr,none,DA-MUSIC,8.0,snr_db,3,0;1;2,0.08056065440099712,0.00927500453452019,4.615785491989156,0.5314186147927076,0.6887369791666665,0.0075701001862212795,3.7871925503951407,0.48152314147246833,0.658671875,0.05795022920525344,4.582946242941438,0.606893704305254,3.736571813012798,0.5383537934378625
snr,none,DA-MUSIC,10.0,snr_db,3,0;1;2,0.08014063843628418,0.009167312495469579,4.591720349882988,0.5252483154679496,0.6888541666666668,0.009893640107833616,3.7670830810185927,0.47031759790305244,0.6611067708333334,0.059467512905332025,4.57294120669465,0.5855922817066932,3.7291606433397946,0.5208678376829389
snr,none,DA-MUSIC,12.0,snr_db,3,0;1;2,0.08035509515392252,0.009288035739985087,4.604007814691894,0.5321652478678143,0.6915885416666668,0.006836532712182399,3.7841228694033604,0.4791142527647893,0.6570963541666667,0.06327356161499537,4.566737497159838,0.5917328927256171,3.731883028864965,0.5287286556549157
snr,none,DA-MUSIC,14.0,snr_db,3,0;1;2,0.08018363052189785,0.009036360662048618,4.594183614941117,0.5177453280934283,0.6888541666666667,0.006601601023063141,3.773248195341789,0.4658838930854322,0.6603385416666666,0.05878874238561794,4.5643505970933385,0.5808676704605514,3.7276488816490505,0.5178087075018654
snr,none,DA-MUSIC,16.0,snr_db,3,0;1;2,0.08026538036426316,0.009506488777548793,4.598867535884509,0.5446816849420272,0.6892187499999999,0.008439941053139442,3.772864246595555,0.4908728166403475,0.6582682291666666,0.06170485817420031,4.574873680402145,0.6162501193566711,3.732628142615631,0.5515214757543279
snr,none,DA-MUSIC,18.0,snr_db,3,0;1;2,0.08089866789691381,0.00939139273086378,4.635152238723646,0.5380871672283354,0.6905598958333333,0.008205015903095579,3.803715092399654,0.4837126789279272,0.6578515625,0.05905914135622342,4.615995986038952,0.604623948474043,3.7664071220148627,0.5388024042391856
snr,none,DA-MUSIC,20.0,snr_db,3,0;1;2,0.08070108953414991,0.009319577803699767,4.623831832414169,0.5339724749957978,0.6890364583333334,0.0077245373567807925,3.796340456059692,0.47988652328438786,0.6551171875,0.0613806502777188,4.611028125753908,0.602448444943421,3.7634155646553515,0.538753961947655
snr,none,LCPSN-uncovOFF,-10.0,snr_db,3,0;1;2,0.22648451064929706,0.02137686964780549,12.976606585290469,1.2248044100205653,0.34042968749999997,0.02841020217109241,10.231454548545193,0.9223989108919936,0.5324218749999999,0.06376975557483515,23.222254816127645,1.31159349033505,18.183026607238634,1.1750180184499914
snr,none,LCPSN-uncovOFF,-8.0,snr_db,3,0;1;2,0.15176485665910297,0.007538854017128319,8.695485764974507,0.4319445175466992,0.39134114583333335,0.010841960894975454,6.608936814635347,0.340504517040901,0.6433593750000001,0.025668640192956636,15.54944572939472,0.7561316542336577,11.696872780394145,0.6311872017350746
snr,none,LCPSN-uncovOFF,-6.0,snr_db,3,0;1;2,0.10058691946854276,0.0014576089478725482,5.763205959769794,0.08351484089360156,0.4948046875,0.014242982441473605,4.281524308915833,0.056099703518158614,0.7541536458333334,0.00948320798696088,8.784201260047125,0.1777652836426769,6.401162581133588,0.11640313357625515
snr,none,LCPSN-uncovOFF,-4.0,snr_db,3,0;1;2,0.06563291180334639,0.0014281750528743178,3.760488843486113,0.08182840293557157,0.6690885416666666,0.0072866309806506055,2.7571961880268763,0.056725918735083064,0.829453125,0.007492774025529965,4.2839012657306474,0.12502392128181883,3.0736923492596984,0.09017314811458767
snr,none,LCPSN-uncovOFF,-2.0,snr_db,3,0;1;2,0.052103042236971465,0.0003912989761817815,2.985284419970333,0.02241977986300624,0.7551562500000001,0.0012807497117777464,2.1606257532463142,0.014615947701457754,0.8651432291666667,0.0010196235390860515,3.0962028684188905,0.04131770861134715,2.1945157950760525,0.026926528153474644
snr,none,LCPSN-uncovOFF,0.0,snr_db,3,0;1;2,0.05080808429470695,0.00016131951492674007,2.9110887952316298,0.00924292735839979,0.8094791666666667,0.002044851297631919,2.08933373697884,0.00953744107957279,0.8712239583333333,0.0012743797638663289,3.029811547213805,0.017780805738789478,2.1474728305078004,0.014970979307819673
snr,none,LCPSN-uncovOFF,2.0,snr_db,3,0;1;2,0.04840605868195134,0.00047174052588421796,2.773462865338409,0.0270287411584478,0.7823046874999999,0.0009480203983993139,1.993994410424745,0.016703472136416087,0.8797786458333334,0.002593859811932479,2.8066378080173373,0.020571586861514366,1.9752650995041259,0.012020941094228053
snr,none,LCPSN-uncovOFF,4.0,snr_db,3,0;1;2,0.04708616642763692,0.0007510436274991217,2.697838609754184,0.043031630085895146,0.8058463541666668,0.0010841749785503397,1.9282589121940603,0.026734404302544944,0.8855598958333334,0.002726084903252199,2.7499753255513615,0.042547202336829494,1.9361062579169335,0.027223050960690214
snr,none,LCPSN-uncovOFF,6.0,snr_db,3,0;1;2,0.04677786621285294,0.0010254416051575538,2.6801743086240855,0.058753476112648466,0.8058854166666668,0.0006836867496262954,1.9151544575523058,0.04067174697951409,0.8901302083333333,0.0025532456430594416,2.7205869985575077,0.07634570621204827,1.9161302644798714,0.052649383929936365
snr,none,LCPSN-uncovOFF,8.0,snr_db,3,0;1;2,0.04713634014156142,0.0008680256737239447,2.7007133518045543,0.04973420761338187,0.8019661458333335,0.00013718299157358926,1.9253981470408208,0.0326412579473229,0.8907421875,0.0017076166401870632,2.7687540087948146,0.061322206903920776,1.947078526932425,0.04051642645910652
snr,none,LCPSN-uncovOFF,10.0,snr_db,3,0;1;2,0.04743735904639154,0.0007921837519887043,2.717960464604971,0.045388785587791025,0.8059114583333334,0.0010925868070728144,1.9341264974790162,0.031491969536489854,0.8894401041666667,0.0008667416271167937,2.751687566709423,0.060484027333582324,1.9322309131111466,0.04178300870964004
snr,none,LCPSN-uncovOFF,12.0,snr_db,3,0;1;2,0.046661589280147964,0.0009413894058290309,2.6735121311253636,0.05393763983233178,0.8030598958333334,0.0002931856835728663,1.9031797393022838,0.03418110880022007,0.8917968749999999,0.0012855064587425748,2.7088656178615502,0.06623641102018582,1.9011605401149592,0.0430260152716683
snr,none,LCPSN-uncovOFF,14.0,snr_db,3,0;1;2,0.046034155679261245,0.0012887086829923068,2.637562833869858,0.0738375685573219,0.8020182291666668,0.00035228513693930064,1.876545816119398,0.04910235652512606,0.8933333333333334,0.0024244987467881528,2.6666213600181488,0.07870821163517323,1.8696667966210256,0.05246893457167183
snr,none,LCPSN-uncovOFF,16.0,snr_db,3,0;1;2,0.04650474970388221,0.0008635942339936646,2.6645258853447147,0.04948030481967031,0.8052473958333333,0.00043027894900675537,1.8917755123033608,0.030995788118494228,0.8932291666666666,0.002213273574451311,2.7053118335145663,0.06294728096670611,1.8915841407362324,0.03955519097564844
snr,none,LCPSN-uncovOFF,18.0,snr_db,3,0;1;2,0.04702091066127879,0.0012621459126913887,2.694099729752972,0.07231563392690389,0.80359375,0.0008725901524878455,1.9167822657788989,0.04957734233587825,0.8924348958333334,0.0028460277336451,2.702216530540859,0.08566137686447953,1.894889341625726,0.058517374616735986
snr,none,LCPSN-uncovOFF,20.0,snr_db,3,0;1;2,0.04678492077589336,0.0015109323785981192,2.68057850531261,0.08657004842333484,0.8024869791666666,0.0009830513587592152,1.9059396534582922,0.059871650967492196,0.8934505208333333,0.002050812251749822,2.7250679029765235,0.10767939058753152,1.9111892165783655,0.07427792889446716
snr,none,LCPSN-uncovON,-10.0,snr_db,3,0;1;2,0.13094343979699427,0.007970222024382674,7.502506455293152,0.4566600837793422,0.24401041666666667,0.0033008005115315706,5.385201259419094,0.3347111669705363,0.5846354166666666,0.02357454507765715,13.734391540510579,0.4053110498495405,9.352992730420313,0.2974991946704732
snr,none,LCPSN-uncovON,-8.0,snr_db,3,0;1;2,0.08584432227844115,0.004297529830901008,4.918517361715544,0.2462303216421983,0.2331770833333333,0.009523108501973736,3.5633177893286674,0.16167562777629488,0.7462630208333333,0.019686737853138014,10.18301276344739,0.17206673340546444,6.831437714917207,0.12146391676586954
snr,none,LCPSN-uncovON,-6.0,snr_db,3,0;1;2,0.0706328796382375,0.0017729302687629074,4.046965898126538,0.10158142177110956,0.3156380208333333,0.004308282678971636,2.997199394161099,0.06436217652032154,0.8142708333333334,0.004366854396211131,7.591740126721553,0.144491646849181,5.2908512560588745,0.07782880760256243
snr,none,LCPSN-uncovON,-4.0,snr_db,3,0;1;2,0.060374575365352574,0.0012478175528708789,3.4592083583292124,0.0714946793818438,0.5705989583333333,0.018950600636541217,2.5626911426889563,0.05198731345950088,0.8499739583333333,0.003894970694657352,4.322308745071173,0.0436186163070393,3.1068708767127706,0.0328595816619777
snr,none,LCPSN-uncovON,-2.0,snr_db,3,0;1;2,0.04830402287976835,0.000477476190912103,2.767616644514091,0.02735737055724613,0.7537369791666667,0.000761802212307837,2.023956584959517,0.02190086432003374,0.8766666666666666,0.0012635576608290098,2.8677823284539556,0.03721905225530811,2.0533895687137096,0.02990212701270811
snr,none,LCPSN-uncovON,0.0,snr_db,3,0;1;2,0.04652977606125672,0.0007254060637392306,2.665959789998861,0.04156270588545596,0.8080989583333333,0.0005928412728037302,1.9307791266587992,0.027909704990454424,0.884296875,0.001156804132418823,2.7405322012026585,0.051646095957060496,1.9609015944450403,0.035371945253913725
snr,none,LCPSN-uncovON,2.0,snr_db,3,0;1;2,0.043290025465038406,0.00043770674456679174,2.4803357541605595,0.025078749128088024,0.777421875,0.0031993117546005047,1.8054905826780796,0.019561350937117097,0.8967708333333334,0.0018497375852035462,2.472100956135415,0.018201338812729225,1.7589744702865513,0.011673755871521068
snr,none,LCPSN-uncovON,4.0,snr_db,3,0;1;2,0.04241441233267751,0.0007266664414968126,2.43016681719005,0.041634920211557624,0.8040885416666667,0.000726954419385834,1.7535461067908955,0.031215282954996867,0.8988020833333333,0.0004709151385423347,2.4501690257267192,0.04076338975918067,1.73998521795271,0.030703810715352428
snr,none,LCPSN-uncovON,6.0,snr_db,3,0;1;2,0.042778137063655824,0.0008167090020406709,2.451006709179639,0.04679397890727172,0.8050520833333333,0.001035217667203158,1.7632634165780157,0.03292575443198272,0.9016276041666668,0.0010728566174539004,2.4401926998093457,0.05228582237505553,1.7307343781871871,0.03699603127402796
snr,none,LCPSN-uncovON,8.0,snr_db,3,0;1;2,0.042386570097793154,0.0010516648949637365,2.428571574638965,0.06025595994349098,0.8019661458333333,0.0015888084646173042,1.7479674788551183,0.044285106587178186,0.9026692708333334,0.0007121098392643597,2.444636700859993,0.0687112875577445,1.7345226274299215,0.05055592869075485
snr,none,LCPSN-uncovON,10.0,snr_db,3,0;1;2,0.04250186039302669,0.0015771554675992636,2.4351772219746635,0.0903643519294197,0.8062369791666667,0.0012367050134791842,1.7511670227969207,0.06274979403107858,0.9024739583333333,0.0021109417406816582,2.410368426959792,0.09710665454097299,1.7103040060078698,0.06701865715329688
snr,none,LCPSN-uncovON,12.0,snr_db,3,0;1;2,0.04225844971641205,0.0008846228360235388,2.4212308175162214,0.050685154965042244,0.8043359375,0.000900981452708674,1.7402513025795818,0.03653248935288241,0.9047916666666667,0.0009029551274784445,2.3968768555784163,0.060315169820035874,1.7005750708809753,0.04329068896335625
snr,none,LCPSN-uncovON,14.0,snr_db,3,0;1;2,0.04158539334412469,0.0013691172829957668,2.3826675280097693,0.07844464197407587,0.8033854166666666,0.0013306119485229733,1.7101736172884971,0.05391208126239887,0.9059244791666666,0.0016173636176242889,2.363388325408026,0.07675763201843841,1.6724395263201757,0.05335609376971532
snr,none,LCPSN-uncovON,16.0,snr_db,3,0;1;2,0.042267032582815285,0.0012233512907897158,2.4217225795372515,0.07009286582413206,0.8068489583333335,0.0007425300744470349,1.7346681523260008,0.04948095504718467,0.9054296875,0.0012278307535548312,2.412221061666369,0.06514793927598911,1.702719937877532,0.0473255461941543
snr,none,LCPSN-uncovON,18.0,snr_db,3,0;1;2,0.042787173416904245,0.0007540851940777989,2.451524454082963,0.0432058990139615,0.8050911458333333,0.001138411093458013,1.7597467227432773,0.03223061359550318,0.9040755208333334,0.0004961603875848321,2.4142639111713855,0.039968339028118985,1.709131872220994,0.03045666635112053
snr,none,LCPSN-uncovON,20.0,snr_db,3,0;1;2,0.042716998993000764,0.001202847133465466,2.447503755763531,0.06891806414698029,0.8055078125,0.000748329846119839,1.7558618773924408,0.047293872611095196,0.9045833333333334,0.0017885051897610059,2.4387730557811027,0.06662928188450551,1.726774504440904,0.04573624577148543
snr,none,TCN-MUSIC,-10.0,snr_db,3,0;1;2,0.21673368833129827,0.010431540067862115,12.41792561968717,0.5976832197101111,0.2493229166666667,0.0007864410870073824,10.086823973773745,0.5206488842440393,0.14472656250000002,0.0217924992807696,18.421251572914198,0.7527836355752465,14.403811981188023,0.7220130139060802
snr,none,TCN-MUSIC,-8.0,snr_db,3,0;1;2,0.17686341007177164,0.007625069502806478,10.133526947404091,0.43688430100472786,0.24164062499999997,0.005803246792946492,8.154530480361304,0.4103901062531214,0.2217447916666667,0.030664095674079704,15.354364814383624,0.6802610870061871,11.630172850933093,0.6663198584886353
snr,none,TCN-MUSIC,-6.0,snr_db,3,0;1;2,0.1453838759182554,0.010481329173115334,8.329882499369681,0.6005359253068541,0.25722656250000003,0.005655165426059049,6.74608827104445,0.5192922866901143,0.34903645833333335,0.05238475442274204,11.75921931107625,1.4219109035601813,8.946152868942939,1.2003061777674207
snr,none,TCN-MUSIC,-4.0,snr_db,3,0;1;2,0.13283949281769916,0.013104831396268965,7.611142291112574,0.7508515302367453,0.4332291666666667,0.019567557399216038,6.184011114267146,0.5942049676640421,0.48852864583333333,0.08965464416604618,10.071032685935156,0.9006176030452139,7.969947680206881,0.6740893591754215
snr,none,TCN-MUSIC,-2.0,snr_db,3,0;1;2,0.09589242536148307,0.012035330247527464,5.494231260486237,0.6895736282294641,0.7156250000000001,0.015275934898123818,4.412422974061815,0.5748517580148075,0.6465364583333334,0.08220641949438769,5.925330861379414,0.6846734284384244,4.731602647007018,0.5726496366590118
snr,none,TCN-MUSIC,0.0,snr_db,3,0;1;2,0.06981206956832459,0.010513880577144249,3.9999369453386895,0.6024009833749353,0.7933072916666667,0.01602997324756681,3.1924716837434812,0.4922529960399171,0.7566796875,0.06157212854985735,3.9550867328928816,0.6306719135233236,3.146415862717935,0.5162431383921934
snr,none,TCN-MUSIC,2.0,snr_db,3,0;1;2,0.06343591456001853,0.009505635163852609,3.63461017384155,0.5446327764799012,0.7910026041666667,0.006120775076128187,2.893277808275682,0.43602371440860044,0.7886067708333334,0.05640893255249773,3.5418075877956787,0.5618096890025515,2.806972577820648,0.44827556139501545
snr,none,TCN-MUSIC,4.0,snr_db,3,0;1;2,0.06104270391149674,0.00929180396693425,3.497489304195485,0.5323811513682483,0.8014973958333332,0.009517979790394836,2.7821588233894734,0.4307511931582986,0.8003645833333333,0.05534215214937654,3.3400838070214753,0.5334418008582978,2.6474043971429464,0.4321827896056219
snr,none,TCN-MUSIC,6.0,snr_db,3,0;1;2,0.06062625088234173,0.0094955491228924,3.473628303259465,0.544054888900885,0.8032291666666665,0.010776177286382778,2.7573542871733197,0.43727675653852,0.8010807291666667,0.056763879005915174,3.3013272207697337,0.5521007449691632,2.6114862720537633,0.442850185624469
snr,none,TCN-MUSIC,8.0,snr_db,3,0;1;2,0.05993561261472675,0.008482094556803085,3.4340576453548994,0.48598821953570526,0.8005078124999999,0.008558967251377721,2.7279322537496067,0.39532710779447483,0.8043619791666666,0.052665121385784594,3.240294886332442,0.4816982433713427,2.5674481637495106,0.39324352843535837
snr,none,TCN-MUSIC,10.0,snr_db,3,0;1;2,0.05990509172717213,0.008882307913884318,3.432308927311027,0.5089187558012221,0.8025911458333334,0.010212907869060973,2.7261011291077644,0.41289556302197183,0.8054687499999998,0.05556443935996042,3.2462087038557144,0.51000619661072,2.5683824554272685,0.4147982737264502
snr,none,TCN-MUSIC,12.0,snr_db,3,0;1;2,0.060104917766465864,0.008843341088172738,3.4437581159993726,0.5066861211469269,0.8012890625,0.00828926130770065,2.740285192516462,0.41041000694970925,0.8054427083333334,0.05249314520756548,3.2577641817752556,0.5123108984786036,2.5827798296410394,0.4150876216772261
snr,none,TCN-MUSIC,14.0,snr_db,3,0;1;2,0.05982140387733321,0.00893652966122517,3.427513966718731,0.5120254330816776,0.7985416666666666,0.009159080371697142,2.7249702364030295,0.4142314570195346,0.8064192708333334,0.055048644777409624,3.2336846071237937,0.5145081292960413,2.561515732413357,0.4134929813538675
snr,none,TCN-MUSIC,16.0,snr_db,3,0;1;2,0.059930597261259995,0.008910240430358733,3.4337702867684876,0.5105191711063859,0.802421875,0.009910795979795226,2.7322675167821058,0.41255311239365894,0.8055338541666667,0.05585918833739209,3.2433795126270124,0.5185369141478128,2.5715212488681884,0.41955700719547356
snr,none,TCN-MUSIC,18.0,snr_db,3,0;1;2,0.060541429293170725,0.008801708102876999,3.468768384188374,0.5043007268009506,0.8010026041666666,0.008230083430606277,2.7611158978408734,0.4070550972829518,0.8013411458333333,0.05652610099402964,3.276506747590068,0.5041968397425378,2.600996030678584,0.405642347337041
snr,none,TCN-MUSIC,20.0,snr_db,3,0;1;2,0.060487390932884355,0.008907422814854087,3.465672214212157,0.5103577336296788,0.8003776041666666,0.00816549528894613,2.756071614895827,0.4130645193911814,0.8025911458333334,0.05348385709318096,3.286810179155859,0.5180257925430554,2.6046650664394786,0.4201375850131176
snr,none,Trans-MUSIC,-10.0,snr_db,3,0;1;2,0.2257622842186139,0.006363569084058432,12.935226058959529,0.3646056511564789,0.2480078125,0.0009301469452961384,10.589593115470143,0.31109543151376434,0.12115885416666666,0.0032682810420849866,18.55995575061134,0.3024066685296839,14.706712199069711,0.3715284357229392
snr,none,Trans-MUSIC,-8.0,snr_db,3,0;1;2,0.17979138079620108,0.007329988418916778,10.30128731245176,0.4199774002837024,0.24235677083333332,0.0036918368080031813,8.377689378258696,0.36212241660086875,0.1961328125,0.007930841972611189,15.251330892024873,0.9460699687267798,11.757619113535156,0.8153944385450625
snr,none,Trans-MUSIC,-6.0,snr_db,3,0;1;2,0.13504832423370056,0.00791883387038478,7.737699008905359,0.45371575943829445,0.24723958333333332,0.0043403927936149405,6.342119527768532,0.3537240050560734,0.3422395833333334,0.02595091936054583,10.63170230054371,1.3288798530042842,8.178468370829663,1.0305258827141324
snr,none,Trans-MUSIC,-4.0,snr_db,3,0;1;2,0.10945706930505801,0.005778233907368628,6.271428109050777,0.331068415931609,0.41390625,0.04416295065931963,5.144542027743365,0.26211911067545485,0.5100651041666667,0.040451295051229394,7.406224213530911,0.7032803278829415,5.868985892131971,0.5211081400362051
snr,none,Trans-MUSIC,-2.0,snr_db,3,0;1;2,0.08908806353228538,0.010542245717296613,5.104370045393292,0.604026186190963,0.685546875,0.03516412672178095,4.145396953383486,0.5032884852668119,0.6559375,0.0530851326741787,5.374332845479306,0.7931685262752568,4.3267977201128325,0.6474175067393481
snr,none,Trans-MUSIC,0.0,snr_db,3,0;1;2,0.07070448075640258,0.009373861304048317,4.051068340005815,0.5370826904629666,0.7843619791666666,0.016562883864458908,3.2406466605481907,0.4390864489498339,0.7434244791666668,0.053493841559549435,4.018302711016457,0.5742515438152958,3.195852361290584,0.46412086594563984
snr,none,Trans-MUSIC,2.0,snr_db,3,0;1;2,0.06392916986261316,0.008332561023485495,3.6628716209026706,0.4774205791809283,0.80890625,0.014607285946895641,2.9161167647790287,0.3905197528263439,0.7761067708333332,0.049992130931884406,3.5641805187653497,0.48319624529572924,2.8203703788120245,0.39272493850663104
snr,none,Trans-MUSIC,4.0,snr_db,3,0;1;2,0.06172377558282636,0.008469767218188312,3.5365118365085935,0.4852819150604502,0.8179296875000001,0.014127940184176025,2.8091085286707784,0.39566546379562484,0.7903645833333334,0.049687935049523596,3.414942894012976,0.4873032475375597,2.6962182142179496,0.39337544093921417
snr,none,Trans-MUSIC,6.0,snr_db,3,0;1;2,0.060727223969854825,0.008272052554484599,3.47941363501837,0.4739536992823788,0.8211718750000001,0.010743039738920789,2.763321683505012,0.38811325716340045,0.7958984375,0.050700190713437225,3.3527531447618553,0.47839198460912546,2.646169675672626,0.38729783828464137
snr,none,Trans-MUSIC,8.0,snr_db,3,0;1;2,0.05994132702542396,0.008080668078943096,3.4343850569702536,0.4629881765695261,0.8228255208333334,0.009217453342778684,2.7253947092293735,0.3807519772592857,0.8007291666666667,0.04758079216491004,3.3085544757958387,0.46116928378554967,2.608282622929914,0.3757215006819296
snr,none,Trans-MUSIC,10.0,snr_db,3,0;1;2,0.05954431167864068,0.008050066290882153,3.4116377531976494,0.46123482326808024,0.8234374999999999,0.011557286092176057,2.708055162696633,0.37513418778825186,0.8017578125,0.04858418753883399,3.2769510901065275,0.4694237200698205,2.5843546131016364,0.37991024199165274
snr,none,Trans-MUSIC,12.0,snr_db,3,0;1;2,0.05960398308116874,0.00752520562501978,3.4150566727201332,0.43116252228174007,0.821328125,0.012093235211911874,2.7087250047121576,0.3579489286089471,0.8007942708333333,0.04621478965699578,3.274101590419088,0.42273066909095125,2.5829537504694726,0.34988997138181926
snr,none,Trans-MUSIC,14.0,snr_db,3,0;1;2,0.059385894822713704,0.0076912000071027165,3.4025611359493015,0.44067329979797465,0.8227994791666666,0.011096042163434105,2.698547737252257,0.36163890253244274,0.802734375,0.04677627950903141,3.2653340727064535,0.447482908423061,2.5753592854918796,0.36320546120897473
snr,none,Trans-MUSIC,16.0,snr_db,3,0;1;2,0.058986159544381224,0.007887886580268986,3.379657991578363,0.4519426103272928,0.8220572916666667,0.012070649604246239,2.6832452227053682,0.3702360930950687,0.8034765625000001,0.0470563386934265,3.229494231686388,0.4488386696766174,2.548248837491917,0.3644963154091979
snr,none,Trans-MUSIC,18.0,snr_db,3,0;1;2,0.059330393466226296,0.007744389450956546,3.3993811424653226,0.44372083044544686,0.8221875000000001,0.011649469689345014,2.7003370445285078,0.368646967788204,0.8012369791666666,0.04664956097220791,3.254508566188371,0.4458152837112933,2.5716252562182995,0.36742958248468144
snr,none,Trans-MUSIC,20.0,snr_db,3,0;1;2,0.059708139149999985,0.008133787536154763,3.421024375874838,0.46603169727778054,0.8234895833333334,0.010162583161624121,2.709631422858276,0.3804899342533034,0.7999609375,0.048461073522701285,3.278930397013982,0.46553773534247883,2.5822170022289277,0.376253637641783
snapshot,8deg,DA-MUSIC,50.0,snapshots,3,0;1;2,0.14702117344951157,0.015164047775752433,8.423692737717847,0.8688359378853576,0.4108984375,0.06607526660508903,6.9511879347929835,0.7011795445905824,0.29445312500000004,0.06991060270520826,10.259153946468624,1.4751485696363351,8.30200791006135,1.203575902334989
snapshot,8deg,DA-MUSIC,100.0,snapshots,3,0;1;2,0.1029045073082893,0.006592334611706995,5.895993961638111,0.37771295038882524,0.62296875,0.031487064672643256,4.8775129860773285,0.40929325339076117,0.49371093749999995,0.05975541170902954,6.095338727513453,0.4576893046667455,4.994147951306831,0.47880445001544497
snapshot,8deg,DA-MUSIC,200.0,snapshots,3,0;1;2,0.07871310248883047,0.010465905728437325,4.509928564990682,0.59965222702125,0.7767317708333333,0.007921152015414327,3.699454836821797,0.5278086135600687,0.6744270833333333,0.0692129778267192,4.438234597299388,0.6340785289345291,3.618928465871385,0.5579806370919536
snapshot,8deg,DA-MUSIC,300.0,snapshots,3,0;1;2,0.07963956254801881,0.008563256335022347,4.563010816269614,0.49063844688544567,0.7816145833333333,0.009858335961163896,3.7401116165254975,0.44729697320423667,0.6640885416666666,0.058828336825924504,4.478681748829696,0.49027755070602724,3.644359857237532,0.4509657826380605
snapshot,8deg,DA-MUSIC,400.0,snapshots,3,0;1;2,0.08227187396320608,0.006361840015983094,4.713831150723954,0.3645065828532716,0.7673697916666665,0.018768802963454782,3.8649374434742683,0.3656188907556313,0.64546875,0.04354000593361492,4.654413532150717,0.3446477524074535,3.786371495490988,0.3552051147190537
