model,family,seed,sweep,min_sep,snr_db,snapshots,num_tests,num_kok,k_accuracy,rmspe_rad,rmspe_deg,mae_deg,sr5,rmspe_deg_kok,mae_deg_kok
Trans-MUSIC/seed2,Trans-MUSIC,2,snapshot,none,10,300,25600,21373,0.8348828125,0.06572453664819178,3.7657385603942948,2.9964121718665724,0.7639453125,3.640788135151482,2.8757844620877506
TCN-MUSIC/seed0,TCN-MUSIC,0,snapshot,none,10,300,25600,20962,0.818828125,0.06159192012786026,3.5289570754332584,2.790627576033915,0.7986328125,3.299430391610122,2.6041227479462083
TCN-MUSIC/seed1,TCN-MUSIC,1,snapshot,none,10,300,25600,21088,0.82375,0.06418753922317584,3.6776750948184063,2.953211319637999,0.7718359375,3.491460745804384,2.7934770273921434
TCN-MUSIC/seed2,TCN-MUSIC,2,snapshot,none,10,300,25600,20590,0.804296875,0.04673391193225404,2.6776559138542346,2.1306649906613835,0.88328125,2.478069529924659,1.9613482440375043
DA-MUSIC/seed0,DA-MUSIC,0,snapshot,none,10,300,25600,17841,0.6969140625,0.07264649769509263,4.162337714335671,3.3511139023704066,0.7055859375,4.073952435130365,3.25266661518019
DA-MUSIC/seed1,DA-MUSIC,1,snapshot,none,10,300,25600,17727,0.6924609375,0.08533620170877634,4.889404197589968,4.012022421503042,0.628046875,4.900968245710301,4.002505643755752
DA-MUSIC/seed2,DA-MUSIC,2,snapshot,none,10,300,25600,17861,0.6976953125,0.08583759519368246,4.918131928150445,4.079993946763127,0.611953125,4.860639994360823,4.006467336435233
LCPSN-uncovON/seed0,LCPSN-uncovON,0,snapshot,none,10,300,25600,20835,0.8138671875,0.04233528269151476,2.4256330227170397,1.7374916882851772,0.9118359375,2.3947680495895756,1.6935325657935791
LCPSN-uncovON/seed1,LCPSN-uncovON,1,snapshot,none,10,300,25600,20896,0.81625,0.04126949732150624,2.3645680191487632,1.6892179473652322,0.9131640625,2.3584920103608575,1.6592781650190918
LCPSN-uncovON/seed2,LCPSN-uncovON,2,snapshot,none,10,300,25600,20840,0.8140625,0.039500225071974926,2.2631961864410015,1.6223752499413053,0.913828125,2.240516639629917,1.5837545554344228
LCPSN-uncovOFF/seed0,LCPSN-uncovOFF,0,snapshot,none,10,300,25600,20842,0.814140625,0.04432445498801596,2.5396042000309045,1.803817033360117,0.8979296875,2.5563023506495797,1.7900302647437063
LCPSN-uncovOFF/seed1,LCPSN-uncovOFF,1,snapshot,none,10,300,25600,20889,0.8159765625,0.04681057082787185,2.682048145035269,1.896429495682684,0.8939453125,2.713096495824793,1.8928819821881315
LCPSN-uncovOFF/seed2,LCPSN-uncovOFF,2,snapshot,none,10,300,25600,20902,0.816484375,0.04513691376465898,2.5861546589609117,1.836288512228318,0.897421875,2.6046910541472963,1.8243553342696344
Trans-MUSIC/seed0,Trans-MUSIC,0,snapshot,none,10,400,25600,22083,0.8626171875,0.048883723893902775,2.8008310660034477,2.2055568296130663,0.8659765625,2.654475733744728,2.0777697925463277
Trans-MUSIC/seed1,Trans-MUSIC,1,snapshot,none,10,400,25600,21636,0.84515625,0.05673889752323609,3.2508993623067077,2.5834408442234826,0.8217578125,3.147949141766566,2.490344343586298
Trans-MUSIC/seed2,Trans-MUSIC,2,snapshot,none,10,400,25600,21600,0.84375,0.06477461128081063,3.711311845990941,2.956013991972378,0.7697265625,3.5826182904383885,2.8339302825638684
TCN-MUSIC/seed0,TCN-MUSIC,0,snapshot,none,10,400,25600,21162,0.826640625,0.060453668426638865,3.463740056929687,2.7444724057795997,0.8050390625,3.2292532451167317,2.5568645157028262
TCN-MUSIC/seed1,TCN-MUSIC,1,snapshot,none,10,400,25600,21281,0.8312890625,0.061533807699667674,3.5256274785605664,2.830456517851624,0.78515625,3.3323716363019233,2.668660707541057
TCN-MUSIC/seed2,TCN-MUSIC,2,snapshot,none,10,400,25600,20779,0.8116796875,0.044971985701362696,2.5767049770107677,2.053077997332407,0.8917578125,2.3940396783112123,1.8975190198265155
DA-MUSIC/seed0,DA-MUSIC,0,snapshot,none,10,400,25600,17472,0.6825,0.07692678776414975,4.407580270384403,3.537082353811441,0.674765625,4.38925145360223,3.4902814301461036
DA-MUSIC/seed1,DA-MUSIC,1,snapshot,none,10,400,25600,17648,0.689375,0.0858163563755623,4.916915033510314,4.035899496021236,0.6273828125,4.90887880390155,4.010967927493929
DA-MUSIC/seed2,DA-MUSIC,2,snapshot,none,10,400,25600,17184,0.67125,0.0876666716913199,5.022930291871641,4.191978623844808,0.5947265625,4.990518388265926,4.136378771375778
LCPSN-uncovON/seed0,LCPSN-uncovON,0,snapshot,none,10,400,25600,20943,0.8180859375,0.04004382438044261,2.29434213256243,1.6409363380079773,0.9179296875,2.271073614517834,1.6007134744223754
LCPSN-uncovON/seed1,LCPSN-uncovON,1,snapshot,none,10,400,25600,20978,0.819453125,0.03885327164668675,2.226128485630457,1.591380309334764,0.918984375,2.208886086685369,1.5563493875231609
LCPSN-uncovON/seed2,LCPSN-uncovON,2,snapshot,none,10,400,25600,20935,0.8177734375,0.03755471334156124,2.151726575295104,1.5389493155634693,0.91953125,2.1392264231464972,1.5061188276507236
LCPSN-uncovOFF/seed0,LCPSN-uncovOFF,0,snapshot,none,10,400,25600,20952,0.8184375,0.04333608304289048,2.4829746589860786,1.7617095652461012,0.9046484375,2.522739446286313,1.7643970217593594
LCPSN-uncovOFF/seed1,LCPSN-uncovOFF,1,snapshot,none,10,400,25600,20990,0.819921875,0.04503034900458029,2.5800489479635784,1.8271042053160491,0.90140625,2.623293105838779,1.8302808960107453
LCPSN-uncovOFF/seed2,LCPSN-uncovOFF,2,snapshot,none,10,400,25600,20969,0.8191015625,0.04280062076925848,2.452294930618486,1.743269954832112,0.908046875,2.475703254547211,1.7323825052663868
Trans-MUSIC/seed0,Trans-MUSIC,0,snapshot,none,10,600,25600,22204,0.86734375,0.048847668479907035,2.7987652429528946,2.2014805389525467,0.8655859375,2.6957003154526733,2.1054714715027347
Trans-MUSIC/seed1,Trans-MUSIC,1,snapshot,none,10,600,25600,21491,0.8394921875,0.05845929643576686,3.3494709590736176,2.660666560575879,0.8154296875,3.256201982957609,2.5756882246371235
Trans-MUSIC/seed2,Trans-MUSIC,2,snapshot,none,10,600,25600,21651,0.8457421875,0.0635847517187137,3.6431379148695022,2.9081237864861698,0.7755859375,3.5131606791788585,2.7848234403755727
TCN-MUSIC/seed0,TCN-MUSIC,0,snapshot,none,10,600,25600,21308,0.83234375,0.05898976418550796,3.3798645223015846,2.6817426684745853,0.8134765625,3.139462315490271,2.490193279772458
TCN-MUSIC/seed1,TCN-MUSIC,1,snapshot,none,10,600,25600,21404,0.83609375,0.060742915343761146,3.4803126845179637,2.799705006595713,0.7887890625,3.2657359526220726,2.6203311770774227
TCN-MUSIC/seed2,TCN-MUSIC,2,snapshot,none,10,600,25600,20976,0.819375,0.044531992500720013,2.551495223599489,2.0279080275561325,0.893125,2.3437629806918516,1.8551634400398356
DA-MUSIC/seed0,DA-MUSIC,0,snapshot,none,10,600,25600,16953,0.6622265625,0.08585665940950127,4.919224227256589,3.9259291053207157,0.6204296875,5.02300129989847,3.961224991002568
DA-MUSIC/seed1,DA-MUSIC,1,snapshot,none,10,600,25600,17387,0.6791796875,0.08706112762033807,4.988235172295211,4.101695118196827,0.6180859375,5.044699376066847,4.129941509567433
DA-MUSIC/seed2,DA-MUSIC,2,snapshot,none,10,600,25600,16347,0.6385546875,0.09406587169055504,5.389577444087934,4.503518110162934,0.5575390625,5.402603982540058,4.476308713952559
LCPSN-uncovON/seed0,LCPSN-uncovON,0,snapshot,none,10,600,25600,20996,0.82015625,0.03958028636513456,2.2677833606414084,1.6158096171645104,0.9195703125,2.2264174830191963,1.5657265916711658
LCPSN-uncovON/seed1,LCPSN-uncovON,1,snapshot,none,10,600,25600,21045,0.8220703125,0.038262697571678134,2.192291083642621,1.5704238266924184,0.922421875,2.164949907378226,1.528459974152624
LCPSN-uncovON/seed2,LCPSN-uncovON,2,snapshot,none,10,600,25600,21005,0.8205078125,0.037115784665991136,2.12657781467767,1.5188284259022018,0.919453125,2.1035124068837985,1.4787147919311154
LCPSN-uncovOFF/seed0,LCPSN-uncovOFF,0,snapshot,none,10,600,25600,21025,0.8212890625,0.04210162669859081,2.4122455204645594,1.711390073558569,0.9073046875,2.422578850970784,1.694864647709566
LCPSN-uncovOFF/seed1,LCPSN-uncovOFF,1,snapshot,none,10,600,25600,21039,0.8218359375,0.04404746676664598,2.5237339439715694,1.7879935731628405,0.9054296875,2.5300618281070393,1.768299587336772
LCPSN-uncovOFF/seed2,LCPSN-uncovOFF,2,snapshot,none,10,600,25600,21063,0.8227734375,0.04221454294666088,2.4187151449174267,1.7142630988337073,0.906875,2.410068847862315,1.6851591434409345
Trans-MUSIC/seed0,Trans-MUSIC,0,snapshot,none,10,800,25600,22170,0.866015625,0.050074990453490356,2.869085612142886,2.254946409535596,0.8598046875,2.7631522029702076,2.1582553344439894
Trans-MUSIC/seed1,Trans-MUSIC,1,snapshot,none,10,800,25600,21769,0.8503515625,0.05624071330859784,3.2223555093878966,2.5618939068636233,0.825703125,3.127953615696944,2.4771062403696806
Trans-MUSIC/seed2,Trans-MUSIC,2,snapshot,none,10,800,25600,21635,0.8451171875,0.06400734620049509,3.667350795121094,2.937444338566408,0.7740234375,3.547526700618933,2.82101470731795
TCN-MUSIC/seed0,TCN-MUSIC,0,snapshot,none,10,800,25600,21316,0.83265625,0.057789196944348316,3.311077086361472,2.6311323420606616,0.8147265625,3.059444918140291,2.429125041966397
TCN-MUSIC/seed1,TCN-MUSIC,1,snapshot,none,10,800,25600,21522,0.840703125,0.05999534565938905,3.4374800967115156,2.7600420937047456,0.7966796875,3.2147399506120897,2.5753121930403937
TCN-MUSIC/seed2,TCN-MUSIC,2,snapshot,none,10,800,25600,20882,0.815703125,0.04329000248874088,2.4803344377156824,1.9813023419752267,0.90046875,2.266365535600934,1.8024473114989878
DA-MUSIC/seed0,DA-MUSIC,0,snapshot,none,10,800,25600,16454,0.642734375,0.08795863646207071,5.039658641002167,4.0284814523302215,0.6098046875,5.211139638670749,4.115622023223872
DA-MUSIC/seed1,DA-MUSIC,1,snapshot,none,10,800,25600,17088,0.6675,0.08864124929442356,5.078769475337456,4.177091724069615,0.6069921875,5.167459973746873,4.229336155081688
DA-MUSIC/seed2,DA-MUSIC,2,snapshot,none,10,800,25600,15726,0.614296875,0.09615231111777563,5.5091216174773665,4.62434499679539,0.5392578125,5.523667621103184,4.600260787997145
LCPSN-uncovON/seed0,LCPSN-uncovON,0,snapshot,none,10,800,25600,20975,0.8193359375,0.03800148543098235,2.177324730423175,1.5536234781945513,0.9228515625,2.1313307274320854,1.4980481763164293
LCPSN-uncovON/seed1,LCPSN-uncovON,1,snapshot,none,10,800,25600,21012,0.82078125,0.03685601030126114,2.1116938399529492,1.5058243027919993,0.9234765625,2.0700787539376777,1.4530581074853837
LCPSN-uncovON/seed2,LCPSN-uncovON,2,snapshot,none,10,800,25600,20974,0.819296875,0.03546018411189232,2.0317188903682872,1.454506228422593,0.923984375,1.986765219737774,1.3981980964388017
LCPSN-uncovOFF/seed0,LCPSN-uncovOFF,0,snapshot,none,10,800,25600,21010,0.820703125,0.040864447727005475,2.3413603868903836,1.6563961874607487,0.9108203125,2.3521641436921783,1.637316073981174
LCPSN-uncovOFF/seed1,LCPSN-uncovOFF,1,snapshot,none,10,800,25600,21054,0.822421875,0.04225570938510347,2.421073808097772,1.7106053814560906,0.908125,2.4329012309539224,1.6918101267995247
LCPSN-uncovOFF/seed2,LCPSN-uncovOFF,2,snapshot,none,10,800,25600,21005,0.8205078125,0.040612502078860496,2.3269249645849883,1.6489266873589754,0.91265625,2.311485920874615,1.6114837538611533
Trans-MUSIC/seed0,Trans-MUSIC,0,snapshot,none,10,1000,25600,22130,0.864453125,0.05092305303592929,2.917676018879602,2.287777136625964,0.8552734375,2.8429642665929493,2.2111679815560863
Trans-MUSIC/seed1,Trans-MUSIC,1,snapshot,none,10,1000,25600,21616,0.844375,0.05667750414890291,3.2473817810673498,2.5862875999806056,0.826796875,3.1626580443845387,2.5087200580289957
Trans-MUSIC/seed2,Trans-MUSIC,2,snapshot,none,10,1000,25600,21837,0.8530078125,0.06472208747749401,3.7083024537369234,2.9713649049040565,0.773828125,3.611373908857073,2.8724762487412128
TCN-MUSIC/seed0,TCN-MUSIC,0,snapshot,none,10,1000,25600,21361,0.8344140625,0.0574794053079872,3.2933273330695285,2.621041522600221,0.8237109375,3.049580187157139,2.427525802396966
TCN-MUSIC/seed1,TCN-MUSIC,1,snapshot,none,10,1000,25600,21519,0.8405859375,0.059617616580558364,3.415837814695153,2.753223176730421,0.79625,3.2052645993015783,2.5761213134705936
TCN-MUSIC/seed2,TCN-MUSIC,2,snapshot,none,10,1000,25600,21051,0.8223046875,0.04276764387403494,2.450405493700732,1.9613378630351415,0.9029296875,2.2531801097353963,1.7947798843623939
DA-MUSIC/seed0,DA-MUSIC,0,snapshot,none,10,1000,25600,16225,0.6337890625,0.09036472921706405,5.17751760098029,4.138126540940075,0.596796875,5.34756574961965,4.220720837757447
DA-MUSIC/seed1,DA-MUSIC,1,snapshot,none,10,1000,25600,16988,0.66359375,0.09057378538437359,5.189495637048307,4.266339801499379,0.60109375,5.325247674657907,4.354245810362908
DA-MUSIC/seed2,DA-MUSIC,2,snapshot,none,10,1000,25600,15445,0.6033203125,0.09949783220079979,5.700805855806687,4.790617346535721,0.5200390625,5.758245379745095,4.7986418357759035
