model,family,seed,sweep,min_sep,snr_db,snapshots,num_tests,num_kok,k_accuracy,rmspe_rad,rmspe_deg,mae_deg,sr5,rmspe_deg_kok,mae_deg_kok
1bMUSIC-naive/aic,1bMUSIC-naive/aic,,snapshot,8deg,10,100,25600,12859,0.5023046875,0.1334848654518634,7.648119419263424,5.750214191258027,0.7029296875,7.546388211714678,5.607450335959121
1bMUSIC-naive/oracle,1bMUSIC-naive/oracle,,snapshot,8deg,10,100,25600,25600,1.0,0.16725012444961798,9.58272625400089,7.166689564073421,0.62828125,9.582726254000892,7.166689564073421
1bMUSIC-arcsine/mdl,1bMUSIC-arcsine/mdl,,snapshot,8deg,10,100,25600,6401,0.2500390625,0.15935501922516948,9.130370045828306,6.916614204266831,0.623359375,14.299872046547717,10.677122557309454
1bMUSIC-arcsine/aic,1bMUSIC-arcsine/aic,,snapshot,8deg,10,100,25600,6401,0.2500390625,0.15935501922516948,9.130370045828306,6.916614204266831,0.623359375,14.299872046547717,10.677122557309454
1bMUSIC-arcsine/oracle,1bMUSIC-arcsine/oracle,,snapshot,8deg,10,100,25600,25600,1.0,0.17095308607754897,9.79489032698023,7.378157355112729,0.6257421875,9.794890326980232,7.378157355112729
FP-MUSIC/mdl,FP-MUSIC/mdl,,snapshot,8deg,10,100,25600,22985,0.8978515625,0.059779579607740205,3.425117612589835,2.4621524660255196,0.8803515625,3.194271211999127,2.3111600790542264
FP-MUSIC/aic,FP-MUSIC/aic,,snapshot,8deg,10,100,25600,21978,0.858515625,0.0716083000748129,4.102853372393117,2.9621336056936216,0.8524609375,3.9650093212033632,2.86936818769688
FP-MUSIC/oracle,FP-MUSIC/oracle,,snapshot,8deg,10,100,25600,25600,1.0,0.09409340378895736,5.391154917127526,3.9191601751271254,0.802421875,5.391154917127525,3.9191601751271254
1bMUSIC-naive/mdl,1bMUSIC-naive/mdl,,snapshot,8deg,10,200,25600,16026,0.626015625,0.08817545316759606,5.0520813231567,3.7335171842510464,0.8119921875,4.6831183875598175,3.491763024509533
1bMUSIC-naive/aic,1bMUSIC-naive/aic,,snapshot,8deg,10,200,25600,11535,0.4505859375,0.12573697492708477,7.204197992064209,5.387533152102703,0.72203125,7.359403489045625,5.423904805384547
1bMUSIC-naive/oracle,1bMUSIC-naive/oracle,,snapshot,8deg,10,200,25600,25600,1.0,0.14957487466795447,8.570009039672042,6.3705524962187825,0.6653125,8.570009039672042,6.3705524962187825
1bMUSIC-arcsine/mdl,1bMUSIC-arcsine/mdl,,snapshot,8deg,10,200,25600,6400,0.25,0.14355086710797163,8.224858830730124,6.178398935369723,0.6641015625,13.331860779871121,9.86036458383786
1bMUSIC-arcsine/aic,1bMUSIC-arcsine/aic,,snapshot,8deg,10,200,25600,6400,0.25,0.14355086710797163,8.224858830730124,6.178398935369723,0.6641015625,13.331860779871121,9.86036458383786
1bMUSIC-arcsine/oracle,1bMUSIC-arcsine/oracle,,snapshot,8deg,10,200,25600,25600,1.0,0.15139439060850413,8.674259623822314,6.466074617988991,0.667890625,8.674259623822312,6.466074617988991
FP-MUSIC/mdl,FP-MUSIC/mdl,,snapshot,8deg,10,200,25600,23329,0.9112890625,0.051570677787760665,2.954782183867747,2.1189276178768157,0.8983984375,2.7818039465268978,2.0123512366511447
FP-MUSIC/aic,FP-MUSIC/aic,,snapshot,8deg,10,200,25600,22271,0.8699609375,0.06274014714901051,3.5947456376680464,2.5844637795359544,0.871875,3.477943547299371,2.5116907477408428
FP-MUSIC/oracle,FP-MUSIC/oracle,,snapshot,8deg,10,200,25600,25600,1.0,0.082229227228612,4.711387672821699,3.4049451296958835,0.82859375,4.7113876728217,3.4049451296958835
1bMUSIC-naive/mdl,1bMUSIC-naive/mdl,,snapshot,8deg,10,300,25600,15455,0.6037109375,0.08739314783530978,5.007258529326117,3.6859466345832193,0.8176171875,4.654407849152824,3.4368700880271246
1bMUSIC-naive/aic,1bMUSIC-naive/aic,,snapshot,8deg,10,300,25600,10832,0.423125,0.12028516534116246,6.891832312081896,5.136988509977714,0.735546875,7.276706514130063,5.346009676732248
1bMUSIC-naive/oracle,1bMUSIC-naive/oracle,,snapshot,8deg,10,300,25600,25600,1.0,0.13841273882865668,7.930465765728561,5.845559017657819,0.6928125,7.9304657657285595,5.845559017657819
1bMUSIC-arcsine/mdl,1bMUSIC-arcsine/mdl,,snapshot,8deg,10,300,25600,6400,0.25,0.1326473104124613,7.600131050395772,5.669272791527423,0.6937109375,12.537745040913443,9.208951305403426
1bMUSIC-arcsine/aic,1bMUSIC-arcsine/aic,,snapshot,8deg,10,300,25600,6400,0.25,0.1326473104124613,7.600131050395772,5.669272791527423,0.6937109375,12.537745040913443,9.208951305403426
1bMUSIC-arcsine/oracle,1bMUSIC-arcsine/oracle,,snapshot,8deg,10,300,25600,25600,1.0,0.14007011515029918,8.025426434023593,5.955081037830378,0.6957421875,8.025426434023593,5.955081037830378
FP-MUSIC/mdl,FP-MUSIC/mdl,,snapshot,8deg,10,300,25600,23485,0.9173828125,0.045789910158313546,2.6235685963545814,1.8687663642253267,0.91078125,2.4460262543606657,1.7568715223589024
FP-MUSIC/aic,FP-MUSIC/aic,,snapshot,8deg,10,300,25600,22429,0.8761328125,0.05567400694953822,3.1898856267905544,2.2801427165027066,0.887109375,3.083906190799765,2.2116468308672923
FP-MUSIC/oracle,FP-MUSIC/oracle,,snapshot,8deg,10,300,25600,25600,1.0,0.07491906775568072,4.2925463874551575,3.0967745329414296,0.843828125,4.2925463874551575,3.0967745329414296
1bMUSIC-naive/mdl,1bMUSIC-naive/mdl,,snapshot,8deg,10,400,25600,14871,0.5808984375,0.08623841982525703,4.941097487864554,3.6458044615064167,0.820625,4.7218547801281625,3.4862262646588795
1bMUSIC-naive/aic,1bMUSIC-naive/aic,,snapshot,8deg,10,400,25600,10362,0.404765625,0.11642198447041353,6.670488352692308,4.9639705691236795,0.7398828125,7.2936838371017805,5.332070891010881
1bMUSIC-naive/oracle,1bMUSIC-naive/oracle,,snapshot,8deg,10,400,25600,25600,1.0,0.13291700540412257,7.615583435173779,5.59230733178565,0.700625,7.615583435173778,5.59230733178565
