model,family,seed,sweep,min_sep,snr_db,snapshots,num_tests,num_kok,k_accuracy,rmspe_rad,rmspe_deg,mae_deg,sr5,rmspe_deg_kok,mae_deg_kok
1bMUSIC-naive/aic,1bMUSIC-naive/aic,,snr,8deg,6,200,25600,13881,0.5422265625,0.12532965051740225,7.180860022496743,5.352278495667024,0.727265625,7.144280020613423,5.279780762919116
1bMUSIC-naive/oracle,1bMUSIC-naive/oracle,,snr,8deg,6,200,25600,25600,1.0,0.15512031721441794,8.887739493116678,6.614018035854022,0.659609375,8.887739493116676,6.614018035854022
1bMUSIC-arcsine/mdl,1bMUSIC-arcsine/mdl,,snr,8deg,6,200,25600,6400,0.25,0.14741464216721023,8.446236834612405,6.362768793098322,0.656796875,13.299418091459032,9.829816093526373
1bMUSIC-arcsine/aic,1bMUSIC-arcsine/aic,,snr,8deg,6,200,25600,6400,0.25,0.14741436689735796,8.446221062811643,6.36263791814144,0.656796875,13.299418091459032,9.829816093526373
1bMUSIC-arcsine/oracle,1bMUSIC-arcsine/oracle,,snr,8deg,6,200,25600,25600,1.0,0.15745711396914353,9.021628084742321,6.748375641680319,0.659375,9.021628084742323,6.748375641680319
FP-MUSIC/mdl,FP-MUSIC/mdl,,snr,8deg,6,200,25600,22407,0.8752734375,0.05713766038216584,3.273746791149953,2.3597698768225723,0.88671875,3.0302747819954594,2.206535331587997
FP-MUSIC/aic,FP-MUSIC/aic,,snr,8deg,6,200,25600,21652,0.84578125,0.07242879552225391,4.149864298641185,2.9998022811443366,0.8508203125,3.99366246719269,2.9015048991986885
FP-MUSIC/oracle,FP-MUSIC/oracle,,snr,8deg,6,200,25600,25600,1.0,0.09979529387740277,5.7178491544429235,4.177467674521693,0.7896875,5.7178491544429235,4.177467674521693
1bMUSIC-naive/mdl,1bMUSIC-naive/mdl,,snr,8deg,8,200,25600,17594,0.687265625,0.08655566825081706,4.959274483706315,3.647913832289408,0.817109375,4.494587798762999,3.3535375404840067
1bMUSIC-naive/aic,1bMUSIC-naive/aic,,snr,8deg,8,200,25600,12279,0.4796484375,0.1246936609332075,7.144420503508104,5.32207119753066,0.7278515625,7.283264888400846,5.387372216062852
1bMUSIC-naive/oracle,1bMUSIC-naive/oracle,,snr,8deg,8,200,25600,25600,1.0,0.15234704043155703,8.72884243803713,6.4724914191425444,0.6652734375,8.728842438037129,6.4724914191425444
1bMUSIC-arcsine/mdl,1bMUSIC-arcsine/mdl,,snr,8deg,8,200,25600,6400,0.25,0.1455595355872825,8.339947057035598,6.254418898629805,0.662265625,13.212054739231219,9.761742962599705
1bMUSIC-arcsine/aic,1bMUSIC-arcsine/aic,,snr,8deg,8,200,25600,6400,0.25,0.1455595355872825,8.339947057035598,6.254418898629805,0.662265625,13.212054739231219,9.761742962599705
1bMUSIC-arcsine/oracle,1bMUSIC-arcsine/oracle,,snr,8deg,8,200,25600,25600,1.0,0.15468995905221014,8.863081786743166,6.607014320861059,0.66421875,8.863081786743164,6.607014320861059
FP-MUSIC/mdl,FP-MUSIC/mdl,,snr,8deg,8,200,25600,22843,0.8923046875,0.05465328356342655,3.131402484716054,2.2472709067846433,0.8933984375,2.907837845327072,2.1064461337200133
FP-MUSIC/aic,FP-MUSIC/aic,,snr,8deg,8,200,25600,21914,0.856015625,0.06693878677350201,3.8353099678478024,2.756159385440165,0.863984375,3.7084891510853755,2.6775955360049704
FP-MUSIC/oracle,FP-MUSIC/oracle,,snr,8deg,8,200,25600,25600,1.0,0.09135014121166668,5.233977549352589,3.7999191541449084,0.809375,5.2339775493525895,3.7999191541449084
1bMUSIC-naive/mdl,1bMUSIC-naive/mdl,,snr,8deg,10,200,25600,16026,0.626015625,0.08817545316759606,5.0520813231567,3.7335171842510464,0.8119921875,4.6831183875598175,3.491763024509533
1bMUSIC-naive/aic,1bMUSIC-naive/aic,,snr,8deg,10,200,25600,11535,0.4505859375,0.12573697492708477,7.204197992064209,5.387533152102703,0.72203125,7.359403489045625,5.423904805384547
1bMUSIC-naive/oracle,1bMUSIC-naive/oracle,,snr,8deg,10,200,25600,25600,1.0,0.14957487466795447,8.570009039672042,6.3705524962187825,0.6653125,8.570009039672042,6.3705524962187825
1bMUSIC-arcsine/mdl,1bMUSIC-arcsine/mdl,,snr,8deg,10,200,25600,6400,0.25,0.14355086710797163,8.224858830730124,6.178398935369723,0.6641015625,13.331860779871121,9.86036458383786
1bMUSIC-arcsine/aic,1bMUSIC-arcsine/aic,,snr,8deg,10,200,25600,6400,0.25,0.14355086710797163,8.224858830730124,6.178398935369723,0.6641015625,13.331860779871121,9.86036458383786
1bMUSIC-arcsine/oracle,1bMUSIC-arcsine/oracle,,snr,8deg,10,200,25600,25600,1.0,0.15139439060850413,8.674259623822314,6.466074617988991,0.667890625,8.674259623822312,6.466074617988991
FP-MUSIC/mdl,FP-MUSIC/mdl,,snr,8deg,10,200,25600,23329,0.9112890625,0.051570677787760665,2.954782183867747,2.1189276178768157,0.8983984375,2.7818039465268978,2.0123512366511447
FP-MUSIC/aic,FP-MUSIC/aic,,snr,8deg,10,200,25600,22271,0.8699609375,0.06274014714901051,3.5947456376680464,2.5844637795359544,0.871875,3.477943547299371,2.5116907477408428
FP-MUSIC/oracle,FP-MUSIC/oracle,,snr,8deg,10,200,25600,25600,1.0,0.082229227228612,4.711387672821699,3.4049451296958835,0.82859375,4.7113876728217,3.4049451296958835
1bMUSIC-naive/mdl,1bMUSIC-naive/mdl,,snr,8deg,12,200,25600,15084,0.58921875,0.0928574564598628,5.320340351469941,3.9621779045105616,0.804375,4.89636416021075,3.6524658192497914
